nightmarket_id,nightmarket_name,nightmarket_latitude,nightmarket_longitude,nightmarket_area_road,nightmarket_zipcode,nightmarket_zipcode_name,nightmarket_rating,nightmarket_region,nightmarket_city,nightmarket_url,nightmarket_northeast_latitude,nightmarket_northeast_longitude,nightmarket_southwest_latitude,nightmarket_southwest_longitude,nightmarket_opening_hours
13429027959952006446,臨江街觀光夜市,25.0301412,121.5542672,大安區臨江街,106,大安區,4.2,北部,臺北市,https://maps.google.com/?cid=13429027959952006446,25.0315280802915,121.5556274802915,25.02883011970849,121.5529295197085,"""weekday"": 0, ""open"": ""18:00"", ""close"": ""00:00"" / ""weekday"": 1, ""open"": ""18:00"", ""close"": ""00:00"" / ""weekday"": 2, ""open"": ""18:00"", ""close"": ""00:00"" / ""weekday"": 3, ""open"": ""18:00"", ""close"": ""00:00"" / ""weekday"": 4, ""open"": ""18:00"", ""close"": ""00:00"" / ""weekday"": 5, ""open"": ""18:00"", ""close"": ""00:00"" / ""weekday"": 6, ""open"": ""18:00"", ""close"": ""00:00"""
8294588404559486686,萬通耳鼻喉科診所,25.0433379,121.5538958,大安區延吉街64之2號,106,大安區,4.2,北部,臺北市,https://maps.google.com/?cid=8294588404559486686,25.0447204302915,121.5552863302915,25.0420224697085,121.5525883697085,"""weekday"": 0, ""open"": ""09:00"", ""close"": ""12:00"" / ""weekday"": 1, ""open"": ""18:30"", ""close"": ""21:30"" / ""weekday"": 2, ""open"": ""18:30"", ""close"": ""21:30"" / ""weekday"": 3, ""open"": ""18:30"", ""close"": ""21:30"" / ""weekday"": 4, ""open"": ""18:30"", ""close"": ""21:30"" / ""weekday"": 5, ""open"": ""18:30"", ""close"": ""21:30"" / ""weekday"": 6, ""open"": ""09:00"", ""close"": ""12:00"""
10982257146303623860,龍泉市場,25.0212507,121.5284473,大安區師大路92巷15號,106,大安區,3.9,北部,臺北市,https://maps.google.com/?cid=10982257146303623860,25.0226063802915,121.5297706302915,25.01990841970849,121.5270726697085,"""weekday"": 0, ""open"": ""07:00"", ""close"": ""13:00"" / ""weekday"": 2, ""open"": ""07:00"", ""close"": ""13:00"" / ""weekday"": 3, ""open"": ""07:00"", ""close"": ""13:00"" / ""weekday"": 4, ""open"": ""07:00"", ""close"": ""13:00"" / ""weekday"": 5, ""open"": ""07:00"", ""close"": ""13:00"" / ""weekday"": 6, ""open"": ""07:00"", ""close"": ""13:00"""
10059248357733763361,廣州街觀光夜市,25.036731,121.4976133,萬華區廣州街,108,萬華區,4.1,北部,臺北市,https://maps.google.com/?cid=10059248357733763361,25.0380934802915,121.4989635302915,25.0353955197085,121.4962655697085,"""weekday"": 0, ""open"": ""16:00"", ""close"": ""00:00"" / ""weekday"": 1, ""open"": ""16:00"", ""close"": ""00:00"" / ""weekday"": 2, ""open"": ""16:00"", ""close"": ""00:00"" / ""weekday"": 3, ""open"": ""16:00"", ""close"": ""00:00"" / ""weekday"": 4, ""open"": ""16:00"", ""close"": ""00:00"" / ""weekday"": 5, ""open"": ""16:00"", ""close"": ""00:00"" / ""weekday"": 6, ""open"": ""16:00"", ""close"": ""00:00"""
14492878547037578837,復興口商圈,25.02645,121.4946389,萬華區東園街28巷46號,108,萬華區,4.2,北部,臺北市,https://maps.google.com/?cid=14492878547037578837,25.0277662802915,121.4960224302915,25.0250683197085,121.4933244697085,"""weekday"": 0, ""open"": ""05:00"", ""close"": ""11:00"" / ""weekday"": 1, ""open"": ""05:00"", ""close"": ""23:00"" / ""weekday"": 2, ""open"": ""05:00"", ""close"": ""23:00"" / ""weekday"": 3, ""open"": ""05:00"", ""close"": ""23:00"" / ""weekday"": 4, ""open"": ""05:00"", ""close"": ""23:00"" / ""weekday"": 5, ""open"": ""05:00"", ""close"": ""23:00"" / ""weekday"": 6, ""open"": ""05:00"", ""close"": ""23:00"""
7705122594713959225,臺北華西街夜市,25.0385988,121.4984426,萬華區華西街,108,萬華區,3.9,北部,臺北市,https://maps.google.com/?cid=7705122594713959225,25.0399005302915,121.4997565302915,25.0372025697085,121.4970585697085,"""weekday"": 0, ""open"": ""16:00"", ""close"": ""00:00"" / ""weekday"": 1, ""open"": ""16:00"", ""close"": ""00:00"" / ""weekday"": 2, ""open"": ""16:00"", ""close"": ""00:00"" / ""weekday"": 3, ""open"": ""16:00"", ""close"": ""00:00"" / ""weekday"": 4, ""open"": ""16:00"", ""close"": ""00:00"" / ""weekday"": 5, ""open"": ""16:00"", ""close"": ""00:00"" / ""weekday"": 6, ""open"": ""16:00"", ""close"": ""00:00"""
16267773970038384168,西門夜市,25.0452425,121.5064943,萬華區西寧南路36號1,108,萬華區,4.4,北部,臺北市,https://maps.google.com/?cid=16267773970038384168,25.0465796302915,121.5078915802915,25.0438816697085,121.5051936197085,"""weekday"": 0, ""open"": ""16:00"", ""close"": ""22:00"" / ""weekday"": 1, ""open"": ""16:00"", ""close"": ""22:00"" / ""weekday"": 2, ""open"": ""16:00"", ""close"": ""22:00"" / ""weekday"": 3, ""open"": ""16:00"", ""close"": ""22:00"" / ""weekday"": 4, ""open"": ""16:00"", ""close"": ""22:00"" / ""weekday"": 5, ""open"": ""16:00"", ""close"": ""22:00"" / ""weekday"": 6, ""open"": ""16:00"", ""close"": ""22:00"""
18144320277693807857,林口街夜市,25.0378954,121.5793422,信義區林口街40-44號,110,信義區,3.9,北部,臺北市,https://maps.google.com/?cid=18144320277693807857,25.0392396302915,121.5807269802915,25.0365416697085,121.5780290197085,"""weekday"": 0, ""open"": ""07:00"", ""close"": ""13:00"" / ""weekday"": 1, ""open"": ""08:30"", ""close"": ""11:30"" / ""weekday"": 2, ""open"": ""07:00"", ""close"": ""13:00"" / ""weekday"": 3, ""open"": ""07:00"", ""close"": ""13:00"" / ""weekday"": 4, ""open"": ""07:00"", ""close"": ""13:00"" / ""weekday"": 5, ""open"": ""07:00"", ""close"": ""13:00"" / ""weekday"": 6, ""open"": ""07:00"", ""close"": ""13:00"""
16700031033317783849,士林夜市,25.0884972,121.5243504,士林區基河路101號,111,士林區,4.1,北部,臺北市,https://maps.google.com/?cid=16700031033317783849,25.0894734302915,121.5255276302915,25.0867754697085,121.5228296697085,"""weekday"": 0, ""open"": ""16:00"", ""close"": ""00:00"" / ""weekday"": 1, ""open"": ""16:00"", ""close"": ""00:00"" / ""weekday"": 2, ""open"": ""16:00"", ""close"": ""00:00"" / ""weekday"": 3, ""open"": ""16:00"", ""close"": ""00:00"" / ""weekday"": 4, ""open"": ""16:00"", ""close"": ""00:00"" / ""weekday"": 5, ""open"": ""16:00"", ""close"": ""00:00"" / ""weekday"": 6, ""open"": ""16:00"", ""close"": ""00:00"""
13641339348822393855,石牌商城夜市,25.116731,121.5163978,北投區裕民一路30號,112,北投區,4.1,北部,臺北市,https://maps.google.com/?cid=13641339348822393855,25.1182323802915,121.5177326302915,25.1155344197085,121.5150346697085,"""weekday"": 0, ""open"": ""16:00"", ""close"": ""01:00"" / ""weekday"": 1, ""open"": ""16:00"", ""close"": ""01:00"" / ""weekday"": 2, ""open"": ""16:00"", ""close"": ""01:00"" / ""weekday"": 3, ""open"": ""16:00"", ""close"": ""01:00"" / ""weekday"": 4, ""open"": ""16:00"", ""close"": ""01:00"" / ""weekday"": 5, ""open"": ""16:00"", ""close"": ""01:00"" / ""weekday"": 6, ""open"": ""16:00"", ""close"": ""01:00"""
